lei,name,domain,country
259400L9J5L9IP4NOO05,REMOR SOLAR POLSKA SPÓŁKA AKCYJNA,remorecover.com,pl
259400RLBWAKJKOMC404,"""INTERBUD - LUBLIN"" SPÓŁKA AKCYJNA",inter-bud.pl,pl
2594002P8FDON2BU8835,IMPRODEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,improdex.com,pl
259400FS332KPHER5V54,TMT Fundacja Rodzinna w organizacji,tmtpost.com,pl
2594006289UQTJ2AFY70,RUBIKON INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,rubikon.news,pl
259400112XAM1XW4LV07,TADEUSZ PAPROCKI TESCAR PRZEDSIĘBIORSTWO WIELOBRANŻOWE,drtadeuszblaszczyk.pl,pl
259400OD4YMS6I0JZ451,Poldrew Trading Company Spółka z ograniczoną odpowiedzialnością,poldrew.pl,pl
25940013WNFD6ET6W554,BUFFIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,buffis.com,pl
259400BNJ4P7SNFUBC11,"""BBT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",bbtheatres.com,pl
2594004TFQGSBTTR0L70,IIP WARSAW NORTH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,iiprd.com,pl
259400FGQ5EM7V699P05,HHTH FUNDACJA RODZINNA,h2htpe.com,pl
259400ZN3U7C142WV039,CALIOPPE INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,calioppe.ch,pl
259400KE0HW8445R3659,"AGENCJA ROZWOJU SPOŁECZNEGO ""ARS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",korso.pl,pl
25940040PVDCS4UP3V69,AKSON CONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,akson.ru,pl
259400009TAOKJVXYD86,SCALAC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,scala.com,pl
259400I5B78GKA8U2C67,WYTWÓRNIA WĘDLIN SOBOLSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,wytworniapp.com,pl
259400IGR93O2X9BJ502,TOPCOMP KRZYSZTOF MGLEJ,topcomputer.ru,pl
259400HMD4X2FZKHYF68,"""B-ACT"" SPÓŁKA AKCYJNA",bactrack.com,pl
259400TNH7MLJ10C7B19,FLOORPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,floorpolishdance.com,pl
259400UYQ8CA1N5QX088,LAGRIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,la-grisiere.com,pl
259400UE3ROCJ9VT3W54,"""NUTRIFARM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",nutrifarms.com,pl
259400NJA48MYKEGLN45,SPRINGOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,springos.eu,pl
259400JD3HDZKZLH9J72,AGAPIOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,agapios.com,pl
259400KLP61HD3I0UJ83,EINLAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,einlan.com,pl
259400HG8FUHWI599O60,KPMG ADVISORY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,kpmg.ca,pl
2594001H6TJBGWGY9C97,DORAIN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,doraindia.com,pl
259400Y0XS5G4B068Z53,PLF SYSTEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,3plfreightsoftware.com,pl
259400MJBBPBO6DXCX23,SOFTCREAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,softandcreamy.com,pl
259400OQIJHBX1QJHC04,Erasmus C.V.,eur.nl,nl
259400WFKKY7ZIDYJZ30,"""POLGAST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",polgastro.pl,pl
2594002SZANGMKVVX536,ZBIGNIEW OSTACHOWSKI OSTI-HOTELE,zbgproductions.org,pl
259400ZGJC7K8CPPYJ71,KJF E3 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,kjfashion.de,pl
259400LYRTPHV2SAXG25,ITSURANCE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,itsurance.io,pl
259400PV4MDNONOZQ941,DATAGROUP POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,datagroup.ua,pl
259400OWGOZ8Q7BA3C98,MEGASTYRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,megastyro.pl,pl
259400M4G6ZX9F1YTN41,UNIMOT PALIWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,unimot-eig.pl,pl
259400ORVQXVH1ENEZ27,NORTECH IN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,nortechplus.com,pl
25940057WQ9YP5MOQF28,SELVITA SPÓŁKA AKCYJNA,selvita.com,pl
25940088AVRUFDYEBZ98,NOWY SAMOCHÓD SPÓŁKA AKCYJNA,nowyousee.co.jp,pl
259400W6IPLL2DO0AY71,SOSNOWSKI CANDLES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,sprawy-przeciwko-bankom.pl,pl
2594004RG2YBVIBQ1217,TRAFFORD IT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,trafford.gov.uk,pl
2594002E5OJISZX3C989,Hydrapres Spółka Akcyjna,hydrapress.pl,pl
25940042G7V2632ICP70,WIETPOL AEROSPACE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,wietpol.com,pl
2594006HRPCEN748IH96,EFAKTOR SPÓŁKA AKCYJNA,efaktor.com.pl,pl
2594003H27LNAY4PIJ89,OLYMP SPÓŁKA AKCYJNA,olymptrade.com,pl
259400K3IW0F2WZGVR64,HENZYM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,henzym.pl,pl
259400UHN32S0OIG7S65,DWT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,dwt.com,pl
259400U0NUFRPGVDW602,RIVABELLA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,rivabella-spa.com,pl
259400SBTT4ZIIMUZ772,EDYTA KUCHAR-INSTYTUT PIĘKNA AURI,blog-art.it,pl
2594005E6ZYVPMR9K463,TOCZPOL Krzysztof Hajduga,toczpol.pl,pl
259400ICTTL3Y3WYQ509,LEDLUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,ledlumine.com,pl
259400O39YSXNWHCZA22,SWINTEG CONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,swintegrativemedicine.com,pl
259400ZSKE1HC8138677,INNER VALUE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,innerwest.nsw.gov.au,pl
259400ZZQ6ICGF7JTG80,TELEMEDICINE CAPITAL MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,executiveurgentcare.com,pl
259400JPC8O2DFHO9887,BIOGENED SPÓŁKA AKCYJNA,bio-genediagnostics.com,pl
259400V11ED7ZPCYGP32,MAFLOW PLASTICS POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,maflow.es,pl
2594009HI0ZYN6MLMU76,NOWA RAMKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,nto.pl,pl
259400LZR6B6DP34MQ81,"""JANEX TRANSPORT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",janexpresslive.com,pl
2594000ANM2TMVP9WV18,PIEKARNIA - CUKIERNIA ŁOBZA SPÓŁKA JAWNA,piekarniaszmidt.pl,pl
259400DD741I8Q9ZTV47,ADJATECH METALWORKING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,adjatech.pl,pl
259400PME48HX66HNK13,NATALES FUNDACJA RODZINNA,nataleseremia.com,pl
2594004O8LPPQD9GH638,MAAT4 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,maatris.net,pl
259400JLUKMM34LXX861,HYMON FOTOWOLTAIKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,hymon.pl,pl
259400CGG9W2J9CI7T82,ATREM SPÓŁKA AKCYJNA,atremendoushome.com,pl
259400HB0UM6AF0EHK44,PANTA RHEI FUNDACJA RODZINNA,pantagraph.com,pl
259400O59556XXKTMV85,YADA ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,yadakyar.com,pl
259400RTC9YHJKN50E45,FADAB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,fada.bike,pl
259400OZGIQ1BH89YD31,SYMAG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,symag.com,pl
259400ZPD2041CURZV83,DRACH FUNDACJA RODZINNA,quermania.de,pl
259400SVCUSTADMABD72,DCAC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,dcacorps.org,pl
259400NCGNUMIJH2YB22,INTELLIGENZE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,intelligenz.es,pl
259400CZNFG8A1QMUN53,ADMETEC POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,admetech.co.jp,pl
25940043VT60PC4T3529,SELIGA OPTICAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,seligaalagoinhas.com.br,pl
259400FGEHIQAFMB3339,ENEFIT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,enefit.lt,pl
259400X619TDVE35FM29,MAŁOPOLSKA HODOWLA ROŚLIN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,www.malopolska.pl,pl
2594003WO9Q9HHAFL031,RYVU THERAPEUTICS SPÓŁKA AKCYJNA,ryvusa.com,pl
259400CH6ADSTQTIRT03,DOLNOŚLĄSKIE CENTRUM MEDYCZNE DOLMED SPÓŁKA AKCYJNA,dcf.wroclaw.pl,pl
25940013AKYWBSD8L975,BIOLABINVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,biolabinvest.com,pl
259400YI0LNRGUFCZT66,WODKAN PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI SPÓŁKA AKCYJNA,hurtap.com.pl,pl
259400X5YFL79RRVDW20,UNIKOFF SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,unikoff.com,pl
259400YXQ2ZI6Y5KI691,SEDA GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,sedaily.com,pl
2594001PU0PFKQT1UT94,VREESPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,vreespol.de,pl
259400VMK9P84O3N8H85,RAWIBOX SPÓŁKA AKCYJNA,rawibox.com,pl
2594002Z5KNG8Y5N5855,IZOSERWIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,izoserwis.net,pl
259400PXSZJIIPP33K38,"""PRZEDSZKOLNY-RAJ"" MAŁGORZATA PACELT-FRĄCKIEWICZ",przedszkolnyraj.pl,pl
259400PS3E2KWWZSQV21,SELENA FM SPÓŁKA AKCYJNA,tramayne.com,pl
25940082GS8XAOALCG19,"""FTB Przemysław Banaszak""",ftbwiki.org,pl
259400GPNKMZ3ILA0T02,"""METPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",met.police.uk,pl
259400T00XKIDF47XI41,"""ENERGO-MOC"" WZORCOWNIA, SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",energomoc.pl,pl
259400XLY4VZFZF44R51,STOCK DESIGN PIOTR KURKOWSKI SPÓŁKA JAWNA,stockx.com,pl
25940095L8GAPWV07H39,SOZOTECH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,sozo.tech,pl
259400VIEV6S32VX2O18,"""ABOVE MEBLE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",abovetopsecret.com,pl
259400MCP2N5950THV17,"""KEJA"" FUNDACJA RODZINNA",kejaksaan.go.id,pl
259400VUCUP820I0QM89,MIECH FUNDACJA RODZINNA,miechakucha.com,pl
259400NEKZUZHY0THF79,TOMKAT39 FUNDACJA RODZINNA W ORGANIZACJI,tomandkate.co.th,pl
259400KAW1A6YSMMN111,WMK INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,wmktthetalkstation.com,pl
259400ALH226W2KTJ365,STR PRODUCTION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,stripchat.com,pl
259400KG9JJAJOZG6226,EKOBOX SPÓŁKA AKCYJNA,ekobox.com.br,pl
259400NNAPKZKB1T2442,FORDATA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,fordatarecovery.com,pl
259400TG1MEITJ3UUA30,POPRAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,poprad.sk,pl
259400ME64I2ABSJYM54,Sescom Spółka Akcyjna,ses.com,pl
259400AIITR5BSB08G39,KREBO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,krebomedia.de,pl
259400G9MUCF7RQLHQ45,SDS OPTIC SPÓŁKA AKCYJNA,sdsu.edu,pl
259400WMEAAYHNBE7Z31,APLITO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,aplitop.com,pl
259400IGH0B54P50DI61,ARCHICOM WARSZAWA 2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,archicom.pl,pl
259400BSQ0WCN19AY140,NAMYSŁ FUNDACJA RODZINNA W ORGANIZACJI,namyslownia.pl,pl
259400XAG1HTK3HXM113,FIREND SYSTEMY KOMINOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,firendo.fr,pl
259400M5W2LCW3SQI057,S-TRANSPORT STRZĘPEK SPÓŁKA KOMANDYTOWA,wigglesworthgroup.com,pl
2594002Q9YL5XMI4YU76,INŻYNIERIA EDUKACJA ZAWODOWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,inzynieriabhp.pl,pl
2594008MH8PFIA56C214,DRUKARNIA OLTOM KOROŚCIK SPÓŁKA KOMANDYTOWA,booklet.pl,pl
259400ZHPOGFWA7UIT31,GULERMAK AGIR SANAYI INSAAT VE TAAHHUT ANONIM SIRKETI SPÓŁKA AKCYJNA ODDZIAŁ W POLSCE,gulermak.com.tr,pl
259400KKDI3RCYTQZS89,"""JANMAR"" SPÓŁKA JAWNA JAN KOBIAŁKA MARIUSZ KOBIAŁKA",janmariedore.com,pl
259400K1ZU74WWXSZF58,"PRYZMAT WALERY SULEWSKI, MIROSŁAW SULEWSKI SPÓŁKA KOMANDYTOWA",pryzmat.com,pl
259400FMM14D9BWW6A49,MOP POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,mopar.com,pl
259400EXVVWJMD3GPM45,BUL POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,bulbagarden.net,pl
259400VMSJKACIO8DV14,XBS PRO-LOG Spółka Akcyjna,xbsoftware.com,pl
259400PZLCZFWUCIQJ55,FARA DIES POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,faradars.org,pl
2594001BG6QV9RVBE276,"""MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",boguchwala.pl,pl
259400CKYVDMZT6Y4F41,WX OFFICE DEVELOPMENT 2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,wxyz.com,pl
259400BW0NITS4RM7182,JMS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,jmsmucker.com,pl
2594000FK1W52EUW2B17,NEU-JKF SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,neu-jkf.pl,pl
259400EBUXN3ML1EBH67,SUPERHOT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,superhotel.co.jp,pl
259400156GEKBBEMWG82,PROFIT TRADING AND INVESTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,profit.ly,pl
259400Z1W9HKU91NFG49,Żagiel Spółka z ograniczoną odpowiedzialnością,zagielmed.pl,pl
259400IU6TJQ434T5D11,NEF SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,nefisyemektarifleri.com,pl
259400GXN51NOO8GC641,"""ASTERIAS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",asteria-sport.com,pl
259400PH8V65PVFZFY25,NOVINA POZYCZKIHIPOTECZNE.EU SPÓŁKA AKCYJNA,novinattari.com,pl
259400DOTHXYFODHSB26,AMIKA KONSORCJUM MEDYCZNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,loveamika.com,pl
259400A7WAJTF3739A15,LEWANDOWSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,lp7.pl,pl
259400KMEXJTA8N2GU17,SOFTNET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,softnet.cl,pl
2594004FL1S3BD5OKR30,BHM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,bhmdiocese.org,pl
2594005FYDF78I9HEL86,ZUE Spółka Akcyjna,zu.edu.eg,pl
259400V2S1L1M1TD3976,HCS EUROPE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,hcss.com,pl
259400PYO7PNVWMZP562,KARKONOSKA AKADEMIA NAUK STOSOWANYCH W JELENIEJ GÓRZE,karkonoska.com,pl
259400WZJP36ZO6CTS60,EX-TECHNIKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,extechnika.com,pl
259400DSG4WBDIQ1RR79,COOKIE PRINTERS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,cookieandkate.com,pl
2594001AYLYI5S7JOV64,KJ NIERUCHOMOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,kjrh.com,pl
259400RN3LG5U1FN4767,ISPAK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,ispak.com,pl
2594000UXTJJ5RNS2L18,AUPOL INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,aupolbank.com.br,pl
259400K2LD2RY4K3DW38,AUDITORS DR ŁUKASZ GÓRKA DR MAŁGORZATA SZULC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,auditorservice.com,pl
259400FAGZQH3FZDWR98,WYSOCCY FUNDACJA RODZINNA,wysoccyzaborowscy.pl,pl
259400UFGNWWFSEQHE02,NPL NOVA SPÓŁKA AKCYJNA,nplus1.ru,pl
259400JFKSCUNDV01Q53,SBB ENERGY SPÓŁKA AKCYJNA,sbb.ch,pl
2594000CXPQ84DBECL10,LASKOWSCY FUNDACJA RODZINNA,laskowscydesign.pl,pl
259400SIINC2R029G053,EKOPOL GÓRNOŚLĄSKI HOLDING SPÓŁKA AKCYJNA,ekopol.pl,pl
259400SPTJXUBP5XSF36,VOLHARTMETAL RECYCLING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,volhartmetal.pl,pl
259400WU96VEGD7ZAK54,NITKA FUNDACJA RODZINNA W ORGANIZACJI,nitk.ac.in,pl
259400G8YFBA5HSIW890,BYLINA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,bylina.com,pl
2594006VLYLJL7HFIV91,REZON SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,rezonodwes.com,pl
9845007T36872EC1C869,KANTOR WYMIANY WALUT JAKUB KRZYNÓWEK,kantorkita.co.id,pl
259400TCQHE7UVVWXN61,GABRIELLA D.B. KRAJDA SPÓŁKA JAWNA,gabriellaplants.com,pl
259400PI6YCBWH3KEO63,LONGIANO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,longiano.cz,pl
2594001W283NMHTTEQ42,EREBOR CAPITAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ARKENSTONE ASI SPÓŁKA KOMANDYTOWO-AKCYJNA,erebor.co,pl
2594009H1X03V0AFAR02,CUS DEWELOPER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,customink.com,pl
259400HL2T3Q98QJTI24,NTB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,ntb.com,pl
259400HNYN10QX38XF19,SNOWMAN FOODS SOLUTION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,mentrecording.jp,pl
259400FGZTGG07774U16,"""ORBITVU"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",orbitvu.com,pl
259400J5NIC2HTIPSB38,SARA J. PIEŚCIŃSKI H. PIEŚCIŃSKA SPÓŁKA KOMANDYTOWA,saramin.co.kr,pl
259400XGAWHICS8WDL59,PTAK WARSAW EXPO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,akupintar.id,pl
25940076L5QFD59R0B98,RECO DAWID JASIŃSKI,recon.com,pl
259400NLS34HD44WG717,LASY PAŃSTWOWE OŚRODEK TRANSPORTU LEŚNEGO,lasy.gov.pl,pl
2594009XBATMHJDN0124,DAMEKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,embla.org,pl
2594009WHHIEGPMCQC76,ELPIE NIERUCHOMOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,elpiedrastucco.com,pl
259400OAUNFU26A06B08,ULENA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,ulenadventures.com,pl
259400HYG98M5HF4BM44,TOVARES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,tovar.es,pl
259400YB21LSXWWVWV50,MLECO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,mlecollection.com,pl
259400BOEG5IOUOPEY30,EasyHi B.V.,easyhindityping.com,nl
259400F9BOJH1XG8ZR59,1PRINCIPLE FUNDACJA RODZINNA W ORGANIZACJI,principles.com,pl
259400XJROZZTRLD9571,PACTOR WINDYKACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W RESTRUKTURYZACJI,pactorh.com.br,pl
259400R3U11N8JC1JQ58,MARKA SPÓŁKA AKCYJNA,markandgraham.com,pl
259400IMVDBSWQQ37244,TDJ Spółka Akcyjna,tdjakes.org,pl
259400A0HF9U2FG57907,TBI Technology Spółka z ograniczoną odpowiedzialnością,tbitex.com,pl
259400FVEQRI4DIICU28,Caspar Asset Management Spółka Akcyjna,caspardavid.co,pl
25940067M3377OKYSA97,MATYS INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO - AKCYJNA,matys-cm.com,pl
549300KASRL6FJTDU484,PROTHIN,pro-thinkconsulting.co.za,fr
259400N8XEFRPPMMLS70,PROMETHEIA FUNDACJA RODZINNA,prometheia-corp.com,pl
259400LEONFKLUZUU196,ZWM DOJNIKOWSCY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,zw-menu.de,pl
2594006ODJQT395N5D46,KUBOTA SPÓŁKA AKCYJNA,kubotausa.com,pl
25940008VNCUKPJDPI14,XPLUS SPÓŁKA AKCYJNA,xpluswear.com,pl
259400R1VL9BSYL3UQ37,TORUŃ LOGISTICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,antykwariat-torun.pl,pl
25940014115Q8Y2VSO45,Heli Spółka z ograniczoną odpowiedzialnością INVEST spółka komandytowa,helium10.com,pl
259400XDIGGTAOYWLH74,KRAJOWA SPÓŁDZIELCZA KASA OSZCZĘDNOŚCIOWO-KREDYTOWA,komornik.pl,pl
259400TXOV9J0KK1O579,AVERTON BULK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,avertonfs.com,pl
259400FA7BW0LTTLX395,POMEPAY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,pomepay.com,pl
259400FTSHQAB6PGEZ50,FORBUILD Spółka Akcyjna,forbuild.com,pl
2594008KNDCPLHVHMX88,MANGATA HOLDING SPÓŁKA AKCYJNA,mangatatelier.com,pl
259400IIORG0PAA3W858,"""VERDENT MACHINES"" M. WŁODARCZYK SPÓŁKA KOMANDYTOWO-AKCYJNA",verden-turnier.de,pl
25940076NZTM8RASDV66,AN-TOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,entrenet.jp,pl
259400R8W8PIK2WRBB56,MOD21 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,modelmayhem.com,pl
259400G7BMTKV9AXB645,INTERSTAL SPÓŁKA AKCYJNA,interstal.pl,pl
25940071HZ80GIU44B19,FARM HEJŁA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,farmers.com,pl
25940092URIRGNGCJU41,PROBAU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,pro-bautenschutz.de,pl
259400JUQ8TXLZXISN31,PRETIUS LOW-CODE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,pretius.com,pl
259400HF0WVZXVXEJQ21,PGO SPÓŁKA AKCYJNA,pgofindia.com,pl
259400W7210STPWFBS14,FRANKIEWICZ KAPELA SPÓŁKA KOMANDYTOWA,frankiewicz.pl,pl
259400IS0UZ1HBH4JT64,Brenal spółka z ograniczoną odpowiedzialnością,brenalaw.com,pl
259400PWZZIGXNEQR948,STERCONTROL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,stercontrol.pl,pl
259400M5RPEHDA6WDQ92,ZUP EMITER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,zupimages.net,pl
259400AE62QL2C0YDT42,FILPLAST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,filplast.pl,pl
